	PO59	PO47	SD1	PO82	PO78	PO81	SD22	PO44	SD37	SD43	PO57	PO61	SD18	SD35	PO65	SD32	PO76	SD7	SD30	SD23	SD15	SD26	SD38	SD28	SD24	SD9	SD27	PO60	PO79	PO80	SD39	CLASS
208	4	0	33	0	0	0	0	0	8	3	0	0	8	8	0	5	0	6	3	6	6	0	1	7	0	3	2	0	0	1	1	0
209	0	6	9	0	0	0	0	0	2	4	0	0	3	7	0	4	0	2	9	1	4	1	2	2	4	7	5	0	0	0	5	0
210	0	6	22	0	0	0	4	2	3	2	0	0	2	5	1	5	0	6	9	1	1	3	2	2	3	2	4	0	0	0	5	0
211	3	6	38	0	0	0	0	0	4	3	0	0	9	9	0	5	0	3	5	5	5	0	5	6	4	6	0	0	0	1	0	0
212	0	5	37	0	0	0	5	0	2	4	0	0	3	6	0	7	0	4	2	1	4	3	4	3	2	4	1	0	0	0	3	0
213	0	6	36	0	0	0	5	0	3	3	0	0	7	7	0	6	0	5	9	0	7	0	3	3	4	3	4	0	0	0	4	0
214	4	6	33	0	0	0	3	1	0	3	0	0	5	2	1	7	0	7	2	3	4	2	6	6	3	2	0	0	0	1	3	0
215	6	6	40	0	0	0	1	0	2	3	0	0	5	2	0	3	0	7	0	0	5	1	5	1	1	2	5	0	0	3	3	0
216	0	0	33	0	0	0	5	2	4	3	0	0	6	9	1	3	0	6	0	4	3	3	0	6	0	0	0	0	0	0	3	0
217	4	0	10	0	0	0	5	2	3	8	0	0	3	5	1	9	0	3	1	3	8	3	2	3	1	1	3	0	0	1	4	0
218	0	0	13	0	0	0	5	0	0	6	0	0	4	5	0	6	0	7	0	2	5	2	3	4	2	2	2	0	0	0	6	0
219	0	0	35	0	0	0	2	0	3	5	0	0	4	5	0	7	0	4	3	3	4	1	2	3	1	5	3	0	0	0	3	0
220	3	6	31	1	0	0	4	2	1	1	0	1	6	7	1	7	0	0	7	3	3	1	8	6	2	7	2	0	0	1	0	0
221	0	0	22	0	0	0	6	0	3	2	0	0	2	6	0	3	0	5	9	1	1	4	4	3	3	2	3	0	0	0	3	0
222	5	6	33	0	0	0	4	3	0	3	0	0	6	7	2	7	0	6	2	2	5	2	4	5	4	2	2	0	0	1	5	0
223	0	0	29	0	0	0	5	0	6	3	0	0	4	7	0	4	0	6	4	1	4	1	3	3	3	3	5	0	0	0	1	0
224	0	0	24	0	0	0	3	0	4	2	0	0	5	8	0	5	0	4	4	1	3	1	3	5	6	5	2	0	0	0	2	0
225	3	0	37	0	0	0	3	1	2	4	0	0	5	7	1	4	0	4	3	3	2	1	3	3	2	4	3	0	0	1	1	0
226	4	6	10	0	0	0	3	2	2	8	0	0	3	3	1	9	0	9	0	2	5	3	0	2	1	0	3	0	0	1	4	1
227	4	6	11	0	0	0	3	2	5	6	0	0	6	8	1	6	0	3	7	3	3	1	4	3	3	5	3	0	0	1	1	0
228	0	0	37	0	0	0	4	0	5	4	0	0	6	7	0	4	0	5	4	3	3	2	2	4	2	4	2	0	0	0	2	0
229	0	0	36	0	0	0	4	0	3	3	0	0	3	5	0	7	0	5	5	1	1	3	3	2	2	2	3	0	0	0	3	0
230	2	0	4	0	0	0	3	0	3	6	0	0	4	7	0	6	0	5	3	2	3	2	2	3	2	3	2	0	0	1	4	0
231	0	6	8	0	0	0	3	2	0	7	0	0	4	4	1	5	2	7	4	2	5	0	4	3	0	2	3	0	0	0	5	0
232	0	6	36	0	0	0	4	0	2	3	0	0	4	2	0	6	0	1	5	3	7	2	3	4	0	6	2	0	0	0	3	0
233	0	0	31	0	0	0	0	0	9	1	0	0	9	7	0	3	0	9	9	3	9	3	0	6	5	0	0	0	0	0	0	0
234	0	0	38	0	0	0	2	0	0	4	0	0	7	7	0	9	0	6	2	7	5	0	9	9	0	3	0	0	0	0	0	1
235	0	6	8	0	0	0	5	2	1	7	0	0	2	5	1	6	0	7	0	1	4	2	4	2	1	1	3	0	0	0	4	1
236	0	0	31	0	0	0	0	0	0	1	0	0	9	9	0	4	0	2	5	0	5	0	5	9	9	5	0	0	0	0	4	0
237	4	5	39	0	0	0	2	2	5	5	0	0	7	8	1	5	0	6	6	4	5	1	2	5	3	3	2	0	0	1	3	0
238	0	5	35	0	0	0	4	0	4	5	0	0	5	8	0	6	0	4	1	4	6	0	1	7	1	5	2	0	0	0	0	0
239	3	6	8	0	0	0	5	0	1	7	0	0	2	6	0	8	0	5	1	2	7	2	3	2	1	2	3	0	0	1	4	0
240	4	6	8	0	0	0	4	2	2	7	0	0	3	6	1	6	0	4	3	1	4	2	3	2	2	3	3	0	0	1	4	0
241	3	0	10	0	0	0	4	1	2	8	0	0	3	3	1	6	0	4	6	1	4	3	3	3	2	5	1	0	0	1	3	0
242	0	0	40	0	0	0	0	0	6	3	0	0	9	7	0	7	0	3	0	3	5	0	3	3	0	6	6	0	0	0	0	0
243	0	6	35	0	0	0	3	0	2	5	0	0	4	4	0	8	0	5	8	3	3	1	5	4	3	2	5	0	0	0	2	0
244	3	0	39	0	0	0	6	2	0	5	0	0	5	6	1	6	0	5	2	3	9	4	4	5	0	3	0	0	0	1	5	0
245	4	6	38	0	0	0	3	2	0	4	0	0	2	4	1	7	1	5	0	4	3	3	0	4	0	2	0	0	0	1	7	0
246	4	6	1	0	0	0	2	2	0	8	0	0	1	5	1	7	0	5	0	2	7	3	1	1	1	3	2	0	0	1	4	1
247	0	0	33	0	0	0	2	0	3	3	0	0	9	9	0	7	0	7	9	7	5	0	4	9	0	2	0	0	0	0	2	0
248	0	0	33	0	0	0	2	0	2	3	0	0	6	6	0	4	0	7	0	5	4	1	5	5	2	2	2	0	0	0	3	1
249	4	6	38	0	0	0	2	2	7	3	0	0	7	5	1	6	0	4	6	0	7	2	2	2	3	4	5	0	0	1	0	0
250	0	0	39	0	0	0	2	1	4	5	0	0	6	7	1	5	0	5	5	3	5	1	4	5	3	3	1	0	0	0	1	0
251	0	5	2	0	0	0	2	0	0	6	0	0	2	2	0	5	0	2	9	0	5	2	0	0	0	5	4	0	0	0	7	0
252	2	0	16	0	0	0	3	0	4	1	0	0	3	4	0	7	0	3	7	2	1	1	5	2	4	6	5	0	0	1	1	0
253	0	6	38	0	0	0	5	0	4	4	0	0	5	7	0	7	0	2	4	1	8	1	4	3	3	4	4	0	1	0	2	1
254	3	6	36	0	0	0	4	2	1	3	0	0	6	9	1	7	0	5	4	2	3	0	7	5	4	1	4	0	0	1	2	0
255	4	6	39	0	0	0	0	2	3	5	0	0	6	6	1	6	0	9	0	3	6	3	4	6	3	0	0	0	0	1	2	0
256	2	5	23	0	0	0	4	2	6	3	0	0	1	8	1	3	0	5	8	1	1	1	3	4	4	4	5	0	0	1	1	0
257	3	6	32	0	0	0	4	2	6	1	0	0	8	9	1	7	2	5	9	0	3	1	2	5	5	3	1	0	0	1	1	0
258	4	0	37	0	0	0	2	2	4	5	0	0	3	7	1	4	0	0	2	0	2	2	2	3	4	0	3	0	0	1	3	0
259	4	0	33	0	0	0	2	2	1	3	0	0	5	7	1	6	0	4	4	3	4	2	4	4	3	3	2	0	0	1	4	0
260	0	0	11	0	0	0	0	0	5	6	0	0	4	6	0	7	0	0	2	0	2	0	0	4	3	9	3	0	0	0	0	0
261	0	0	10	0	0	0	2	0	0	8	0	0	2	0	0	5	0	4	0	0	4	4	3	2	0	4	0	0	0	0	6	0
262	0	6	4	0	0	0	4	0	1	5	0	0	1	3	0	5	0	3	8	0	0	3	1	2	1	2	0	0	0	0	4	0
263	3	6	2	0	0	0	2	2	5	6	0	0	9	9	1	9	0	5	5	7	3	0	4	9	0	2	0	0	0	1	0	0
264	3	0	22	0	0	0	4	0	5	3	0	0	5	6	0	4	0	5	7	4	2	3	1	5	2	3	1	0	0	1	1	0
265	3	0	9	0	0	0	2	0	1	4	0	0	7	9	0	7	0	4	6	4	7	1	3	6	4	4	2	0	0	1	5	0
266	5	0	5	0	0	0	3	2	3	3	0	0	5	7	1	6	0	3	5	3	4	1	3	4	3	5	2	0	0	1	3	0
267	1	0	26	0	0	0	0	2	6	1	0	0	9	9	1	5	0	3	7	7	2	0	2	5	2	6	0	0	0	1	2	0
268	3	6	10	0	0	0	4	2	2	8	0	0	3	6	1	6	0	4	3	1	4	2	3	2	2	3	3	0	0	1	4	0
269	0	5	9	0	0	0	2	0	2	4	0	0	7	7	0	8	0	4	6	4	8	1	4	6	2	5	2	0	0	0	4	0
270	0	0	36	0	0	0	0	0	0	3	0	0	9	7	0	6	0	6	9	0	4	0	4	5	4	2	0	0	0	0	5	0
271	4	6	33	0	0	0	3	2	2	3	0	0	2	6	1	7	0	4	2	5	8	3	4	5	1	5	1	0	0	1	4	0
272	3	6	38	0	0	0	4	2	2	3	0	0	4	7	1	5	0	3	2	3	1	4	5	3	0	6	0	0	0	1	2	0
273	0	6	25	0	0	0	2	2	3	1	0	0	4	5	1	9	0	5	1	2	1	4	3	2	6	3	2	0	0	0	2	0
274	0	0	1	0	0	0	4	0	2	8	0	0	5	4	0	5	0	6	4	0	4	3	3	0	0	3	6	0	0	0	3	0
275	4	0	33	0	0	0	0	2	6	3	0	0	6	7	1	3	0	9	0	3	3	3	3	6	5	0	0	0	0	1	0	0
276	0	0	23	0	0	0	4	0	6	4	0	0	5	7	0	2	0	4	9	0	2	2	2	4	4	3	2	0	0	0	1	0
277	0	0	24	0	0	0	5	0	4	2	0	0	1	8	0	5	0	1	2	2	2	2	5	2	2	5	6	0	0	0	1	0
278	2	6	22	0	0	0	6	1	3	2	0	0	2	6	1	3	0	5	9	1	1	4	4	3	3	2	3	0	0	1	3	0
279	0	0	9	0	0	0	3	0	3	4	0	0	5	7	0	6	0	4	5	2	3	2	4	5	4	4	2	0	0	0	3	0
280	0	0	30	0	0	0	0	0	0	2	0	0	7	7	0	5	0	4	5	0	4	0	7	2	9	4	2	0	0	0	0	0
281	3	6	8	0	0	0	4	0	4	7	0	0	5	5	0	7	0	7	9	1	3	0	4	4	5	2	5	0	0	1	2	1
282	0	0	3	0	0	0	6	0	4	6	0	0	2	5	0	7	0	5	4	1	1	4	3	2	1	2	2	0	0	0	3	0
283	4	6	36	0	0	0	2	2	3	3	0	0	5	4	1	4	0	5	5	2	1	1	3	3	2	2	1	0	0	1	3	0
284	0	5	41	0	0	0	3	0	0	4	0	0	4	5	0	6	0	9	3	2	5	2	0	4	2	0	3	0	0	0	9	0
285	0	6	41	0	0	0	1	0	4	4	0	0	4	5	0	6	0	6	1	1	5	1	4	3	2	3	4	0	0	0	1	0
286	3	6	11	0	0	0	3	2	2	6	0	0	3	7	1	8	0	5	1	5	4	1	5	5	1	3	2	0	0	1	3	0
287	3	0	3	0	0	0	2	0	4	6	0	0	4	2	0	5	0	5	1	2	1	0	2	7	0	3	0	0	0	1	4	0
288	4	6	33	0	0	0	3	1	2	3	0	0	5	8	1	7	0	5	3	3	5	1	5	2	2	2	5	0	0	1	2	0
289	1	0	9	0	0	0	1	0	3	4	0	0	6	7	0	5	0	1	9	5	6	2	4	5	1	5	0	0	0	1	2	0
290	0	0	34	0	0	0	2	0	0	6	0	0	7	9	0	5	0	7	2	4	5	0	5	5	2	2	4	0	0	0	4	0
291	6	0	41	0	0	0	3	0	3	4	0	0	4	5	0	6	0	4	2	0	2	4	2	2	4	4	3	0	0	2	0	0
292	0	5	21	0	0	0	2	0	6	2	0	0	5	9	0	5	0	4	9	5	5	0	1	6	1	3	2	0	0	0	3	0
293	0	0	3	0	0	0	3	0	3	6	0	0	3	4	0	4	0	4	6	2	3	0	2	1	0	5	5	0	0	0	3	0
294	6	0	2	0	0	0	0	0	0	6	0	0	0	5	0	6	0	4	4	0	4	0	0	0	0	4	0	0	0	1	9	0
295	2	0	23	0	0	0	3	2	6	3	0	0	2	8	1	5	0	4	8	2	2	3	2	4	4	3	3	0	0	1	1	0
296	2	6	30	0	0	0	0	0	0	2	0	0	7	7	0	5	0	4	5	0	4	0	7	2	9	4	2	0	0	1	0	0
297	4	0	8	0	0	0	4	2	1	7	0	0	2	5	1	7	0	5	1	2	7	3	2	2	1	3	2	0	0	1	4	1
298	2	5	32	0	0	0	3	2	7	1	0	0	7	7	1	3	0	5	9	1	1	0	2	4	5	4	2	0	0	1	0	0
299	3	5	9	0	0	0	4	0	0	4	0	0	1	8	0	6	0	4	0	2	4	0	8	4	3	5	5	0	0	1	0	0
300	2	0	33	0	0	0	0	0	3	3	0	0	9	9	0	7	0	6	9	6	6	0	5	6	0	3	3	0	0	1	2	0
301	4	0	8	0	0	0	4	2	2	7	0	0	3	6	1	6	0	4	3	1	4	2	3	2	2	3	3	0	0	1	4	0
302	0	5	39	0	0	0	3	0	3	5	0	0	6	8	0	6	0	4	8	3	5	2	5	5	2	5	1	0	0	0	2	0
303	3	0	33	0	0	0	1	0	1	3	0	0	4	6	0	5	0	5	3	4	4	0	5	4	2	4	2	0	0	2	2	0
304	0	0	33	0	0	0	2	0	3	3	0	0	4	5	0	6	0	5	3	2	5	2	2	3	1	3	3	0	0	0	3	0
305	0	0	36	0	0	0	4	0	2	3	0	0	4	5	0	5	0	3	7	2	5	2	4	5	3	6	0	0	0	0	4	0
306	4	0	33	0	0	0	0	0	6	3	0	0	6	7	0	3	0	9	4	3	4	0	2	7	5	0	0	0	0	1	2	0
307	0	6	35	0	0	0	0	0	0	5	0	0	9	7	0	6	0	4	9	5	9	0	4	5	4	3	0	0	0	0	5	0
308	0	6	1	0	0	0	0	0	2	8	0	0	2	2	0	9	0	2	0	2	2	0	2	1	0	7	4	0	0	0	5	0
309	4	6	13	0	0	0	3	2	2	8	0	0	5	5	1	4	0	2	7	2	7	2	2	6	3	4	2	0	0	1	4	0
310	4	0	33	0	0	0	1	2	3	3	0	0	6	3	1	4	0	7	4	0	2	0	6	4	4	0	2	0	0	1	0	0
311	3	6	16	0	0	0	3	2	8	1	0	0	2	4	1	4	0	3	6	4	1	1	0	2	3	6	7	0	0	1	1	0
312	4	0	39	0	0	0	3	0	2	5	0	0	5	6	0	6	0	5	3	2	6	3	4	4	3	3	2	0	0	1	3	0
313	0	6	13	0	0	0	0	0	0	6	0	0	2	4	0	9	0	6	0	2	4	0	5	2	0	3	0	0	0	0	4	1
314	4	6	3	0	0	0	2	2	3	6	0	0	4	5	1	7	0	4	3	3	3	1	3	3	3	4	2	0	0	1	3	0
315	0	6	13	0	0	0	3	2	2	6	0	0	1	5	1	7	0	4	4	0	6	2	2	2	1	3	1	0	0	0	6	0
316	4	5	33	0	0	0	2	2	4	3	0	0	8	8	1	6	0	6	8	2	8	0	4	6	5	1	1	0	0	1	2	0
317	2	0	1	0	0	0	4	1	2	8	0	0	2	6	1	9	0	3	8	1	5	2	2	4	3	5	3	0	0	1	4	0
318	4	6	35	0	0	0	2	3	3	5	0	0	6	7	1	6	0	5	4	4	4	1	5	5	2	3	2	0	0	1	2	1
319	0	5	8	0	0	0	4	0	2	7	0	0	3	6	0	7	0	5	3	2	6	2	0	4	2	3	3	0	0	0	7	0
320	1	5	41	0	0	0	0	2	6	4	0	0	6	7	1	3	0	9	0	3	3	3	3	6	5	0	0	0	0	1	0	0
321	3	0	33	0	0	0	2	0	2	3	0	0	2	6	0	5	0	6	0	2	6	2	3	3	4	2	4	0	0	1	2	0
322	0	5	33	0	0	0	4	0	0	3	0	0	6	7	0	7	0	6	2	2	5	2	4	5	4	2	2	0	0	0	5	0
323	3	6	10	0	0	0	3	0	1	8	0	0	2	4	0	7	1	5	1	1	6	2	3	2	1	3	3	0	0	1	4	0
324	3	6	33	0	0	0	0	2	5	3	0	0	9	9	1	9	0	5	5	5	0	0	5	4	0	5	5	0	0	1	0	0
325	3	0	35	0	0	0	2	2	2	5	0	0	4	5	1	7	0	5	2	2	4	1	4	3	3	3	3	0	0	1	3	0
326	4	6	8	0	0	0	9	0	0	7	0	0	3	5	0	6	0	4	0	0	6	0	3	0	0	4	6	0	0	1	2	0
327	2	0	32	0	0	0	1	2	5	1	0	0	5	7	1	7	0	3	3	5	2	1	3	4	2	4	4	0	0	1	1	0
328	3	6	39	0	0	0	3	2	3	5	0	0	4	6	1	8	0	8	8	4	5	3	3	3	1	1	4	0	0	1	4	0
329	2	0	22	0	0	0	4	1	3	2	0	0	2	5	1	5	0	6	9	1	1	3	2	2	3	2	4	0	0	1	5	0
330	0	0	33	0	0	0	3	0	2	3	0	0	7	7	0	6	0	4	5	4	6	1	4	6	2	5	1	0	0	0	3	0
331	0	0	29	0	0	0	6	0	4	3	0	0	3	7	0	7	0	5	5	2	3	5	4	3	2	2	1	0	0	0	2	0
332	6	0	41	0	0	0	3	0	0	4	0	0	6	6	0	6	0	5	3	0	5	2	0	3	4	3	4	0	0	1	9	0
333	2	0	37	0	0	0	5	2	1	4	0	0	4	6	1	4	0	5	3	2	7	1	0	3	1	1	4	0	0	1	8	0
334	2	0	16	0	0	0	5	0	5	1	0	0	0	3	0	3	0	1	9	0	2	3	3	0	0	6	5	0	0	1	2	0
335	0	6	12	0	0	0	2	0	2	8	0	0	4	8	0	5	0	4	1	3	7	2	1	4	3	5	2	0	0	0	4	1
336	4	6	38	0	0	0	7	2	0	4	0	0	3	7	1	9	0	2	4	0	7	3	7	3	2	5	4	0	0	2	0	1
337	3	0	33	0	0	0	3	0	4	3	0	0	6	8	0	6	0	4	5	3	4	2	4	4	2	5	3	0	0	1	2	0
338	6	6	41	0	0	0	3	2	2	4	0	0	6	6	1	6	0	7	3	2	3	2	7	4	3	2	3	0	0	1	1	0
339	4	7	6	0	0	0	4	2	2	8	0	0	3	6	1	6	0	4	3	1	4	2	3	2	2	3	3	0	0	1	4	0
340	3	6	10	0	1	0	6	2	2	8	3	0	2	5	1	9	2	5	7	1	5	3	3	3	2	4	3	0	0	1	4	0
341	4	0	31	0	0	0	1	2	7	1	0	0	8	7	1	6	0	4	8	0	4	0	2	5	8	5	1	0	0	1	0	0
342	0	6	33	0	0	0	0	0	5	3	0	0	7	8	0	4	0	5	2	6	6	0	2	6	0	4	2	0	0	0	3	0
343	0	0	24	0	0	0	0	0	2	2	0	0	5	7	0	5	0	3	4	5	5	1	5	3	3	4	4	0	0	0	3	0
344	3	0	37	0	0	0	3	0	2	4	0	0	6	6	0	7	0	6	2	4	6	2	2	4	1	3	4	0	0	1	6	0
345	0	6	41	0	0	0	0	0	6	4	0	0	6	7	0	3	0	9	0	3	3	3	3	6	5	0	0	0	0	0	0	0
346	0	0	34	0	0	0	2	0	0	6	0	0	7	9	0	5	0	7	2	4	5	0	5	5	2	2	4	0	0	0	4	0
347	3	6	1	0	0	0	3	2	0	8	0	0	2	0	1	5	0	5	0	1	4	2	0	1	0	0	3	0	0	1	8	0
348	0	6	35	0	0	0	0	0	0	5	0	0	9	7	0	6	0	4	9	5	9	0	4	5	4	3	0	0	0	0	5	0
349	3	0	12	0	0	0	5	0	3	7	0	0	4	5	0	9	0	6	0	4	4	5	4	4	1	3	1	0	0	1	3	0
350	0	0	41	0	0	0	2	2	3	5	0	0	3	4	1	7	0	2	5	2	4	2	2	3	3	5	2	0	0	0	3	0
351	0	5	36	0	0	0	2	0	0	3	0	0	5	5	0	6	0	8	3	2	5	1	0	3	1	1	4	0	0	0	7	0
352	4	0	6	0	0	0	5	0	0	8	0	0	3	0	0	9	0	0	3	0	7	2	3	4	2	0	2	0	0	2	6	0
353	0	0	39	0	0	0	1	0	7	5	0	0	8	7	0	4	0	4	8	0	4	0	2	2	7	5	2	0	0	0	0	0
354	1	6	23	0	0	0	2	0	4	3	0	0	4	7	0	6	0	4	7	2	1	1	3	5	4	4	2	0	0	1	2	0
355	3	0	9	0	0	0	6	0	2	4	0	0	2	7	0	4	1	4	4	1	5	4	2	3	2	1	2	0	0	1	5	0
356	4	6	8	0	0	0	9	2	0	7	0	0	5	2	1	6	0	5	0	0	9	4	9	5	0	5	0	0	0	1	0	1
357	0	6	34	0	0	0	9	0	5	6	0	0	6	5	0	6	0	4	7	0	2	3	3	5	0	4	1	0	0	0	1	0
358	3	0	8	0	0	0	1	0	3	7	0	0	7	7	0	4	0	5	2	5	4	1	3	5	2	2	1	0	0	2	3	0
359	3	0	34	0	0	0	1	0	2	6	0	0	6	7	0	4	0	3	5	3	3	2	5	3	2	5	4	0	0	1	1	0
360	2	0	33	0	0	0	2	0	0	3	0	0	7	9	0	5	0	7	2	4	5	0	5	5	2	2	4	0	0	1	4	0
361	4	6	4	0	0	0	3	2	3	6	0	0	4	7	1	6	0	5	3	2	3	2	2	3	2	3	2	0	0	1	4	0
362	6	0	41	0	0	0	3	0	0	4	0	0	4	5	0	6	0	9	3	2	5	2	0	4	2	0	3	0	0	1	9	0
363	6	6	38	0	0	0	2	0	3	4	0	0	6	7	0	6	0	5	4	4	4	1	5	5	2	3	2	0	0	1	2	0
364	4	6	34	0	0	0	5	2	0	6	0	0	3	5	1	5	0	4	2	2	4	1	2	4	1	5	3	0	0	1	3	0
365	2	6	32	0	0	0	0	2	6	1	0	0	6	8	1	6	1	3	5	0	0	2	3	0	5	5	3	0	0	1	0	0
366	3	0	32	0	0	0	2	1	7	1	0	0	5	9	1	5	0	9	4	5	4	0	2	6	2	0	3	0	0	1	0	0
367	2	0	12	0	0	0	6	0	2	7	0	0	2	4	0	9	0	3	0	0	5	2	3	1	2	3	5	0	0	1	5	0
368	4	5	9	0	0	0	4	2	0	4	0	0	1	8	1	6	0	4	0	2	4	0	8	4	3	5	5	0	0	1	0	0
369	4	6	33	0	0	0	2	2	2	3	0	0	4	5	1	7	0	5	2	2	4	1	4	3	3	3	3	0	0	1	3	0
370	6	6	8	0	0	0	4	0	4	7	0	0	0	5	0	4	1	4	3	0	5	3	5	0	2	2	2	0	1	1	0	0
371	3	6	31	0	0	0	3	2	5	1	0	0	6	8	1	6	0	3	7	3	3	1	4	3	3	5	3	0	0	1	1	0
372	4	6	2	0	0	0	0	2	0	6	0	0	0	5	1	6	0	4	4	0	4	0	0	0	0	4	0	0	0	1	9	0
373	4	6	37	0	0	0	2	2	3	4	0	0	3	7	1	4	0	4	3	1	3	1	3	3	5	4	5	0	0	1	1	0
374	0	6	9	0	0	0	4	0	2	4	0	0	2	5	0	9	0	4	2	2	6	3	3	2	1	3	3	0	0	0	5	0
375	3	5	8	0	0	0	9	2	0	7	0	0	5	2	1	6	0	5	0	0	9	4	9	5	0	5	0	0	0	1	0	0
376	0	6	39	0	0	0	4	0	1	5	0	0	6	5	0	5	0	6	2	0	8	2	4	3	3	3	2	0	0	0	2	0
377	0	6	32	0	0	0	3	0	0	1	0	0	4	2	0	7	0	6	2	3	4	2	5	4	2	3	0	0	0	0	4	0
378	3	0	26	0	0	0	0	0	6	1	0	0	9	9	0	5	0	3	7	7	2	0	2	5	2	6	0	0	0	1	2	0
379	0	0	35	0	0	0	2	0	1	5	0	0	7	7	0	5	0	4	2	3	2	1	4	5	4	5	4	0	0	0	5	0
380	0	0	35	0	0	0	0	0	0	5	0	0	9	7	0	6	0	4	9	5	9	0	4	5	4	3	0	0	0	0	5	0
381	4	5	33	0	0	0	2	0	4	3	0	0	8	8	0	6	0	6	8	2	8	0	4	6	5	1	1	0	0	1	2	0
382	0	5	34	0	0	0	2	0	0	6	0	0	7	9	0	5	0	7	2	4	5	0	5	5	2	2	4	0	0	0	4	0
383	0	0	33	0	0	0	2	0	2	3	0	0	6	6	0	4	0	7	0	5	4	1	5	5	2	2	2	0	0	0	3	0
384	0	6	34	0	0	0	4	0	1	6	0	0	2	4	0	5	0	3	2	1	6	3	4	2	3	4	2	0	0	0	4	0
385	3	0	18	0	0	0	6	2	2	3	0	0	1	6	1	3	0	5	1	2	1	1	0	1	0	0	7	0	0	1	7	0
386	4	6	13	0	0	0	4	2	2	6	0	0	3	6	1	6	2	4	3	1	4	2	3	2	2	3	3	0	0	1	4	0
387	0	0	33	0	0	0	3	0	0	3	0	0	7	8	0	8	0	6	1	3	6	2	2	6	4	3	1	0	0	0	7	0
388	0	0	37	0	0	0	4	0	4	5	0	0	5	7	0	4	0	3	6	2	3	2	3	4	2	4	2	0	0	0	2	0
389	4	0	6	0	0	0	4	0	0	8	0	0	1	2	0	5	0	1	0	1	9	5	0	1	3	6	3	0	0	1	3	0
390	2	0	13	0	0	0	4	0	6	6	0	0	5	6	0	7	0	2	9	1	5	0	0	3	3	4	5	0	0	1	3	0
391	0	0	35	0	0	0	4	0	2	5	0	0	5	8	0	4	0	7	7	3	7	2	4	3	3	2	2	0	0	0	4	0
392	6	0	34	0	0	0	9	0	5	6	0	0	9	5	0	6	0	4	9	0	0	9	5	0	0	4	0	0	0	1	0	0
393	4	0	33	0	0	0	2	2	1	3	0	0	5	7	1	6	0	4	4	3	4	2	4	4	3	3	2	0	0	1	4	0
394	5	6	2	0	0	0	2	0	0	6	0	0	3	2	0	7	0	6	2	3	5	2	5	3	1	3	0	0	0	1	4	0
395	4	0	8	0	0	0	5	2	1	7	0	0	2	4	1	9	0	5	0	2	7	3	2	2	1	1	3	0	0	1	7	0
396	6	6	41	0	0	0	4	0	0	4	0	0	6	7	0	7	0	6	2	2	5	2	4	5	4	2	2	0	0	1	5	0
397	4	6	33	0	0	0	2	2	3	3	0	0	4	5	1	7	0	4	3	3	4	1	2	3	1	5	3	0	0	1	3	0
398	2	5	24	0	0	0	2	2	5	2	0	0	5	8	1	5	0	5	5	3	3	2	3	5	4	3	2	0	0	1	2	0
399	4	6	33	0	0	0	2	2	2	3	0	0	6	9	1	4	0	4	0	6	6	2	5	6	2	5	2	0	0	1	2	0
400	3	6	31	0	0	0	2	1	7	1	0	0	5	9	1	3	0	3	9	2	5	2	2	3	5	5	3	0	0	1	0	1
401	5	6	36	0	0	0	1	0	5	3	0	0	5	5	0	6	0	7	2	2	3	1	2	2	1	2	5	0	0	1	0	0
402	0	0	41	0	0	0	0	0	0	4	0	0	0	5	0	6	0	4	4	0	4	0	0	0	0	4	0	0	0	0	9	0
403	4	6	34	0	0	0	5	2	1	6	0	0	4	7	1	7	0	5	1	1	6	2	4	4	2	4	3	0	0	1	4	1
404	3	0	36	0	0	0	4	0	2	3	0	0	4	6	0	4	0	5	4	2	4	2	4	2	2	2	3	0	0	1	4	0
405	0	0	33	0	0	0	2	0	1	3	0	0	5	7	0	6	0	4	4	3	4	2	4	4	3	3	2	0	0	0	4	0
406	4	6	11	0	0	0	4	2	2	6	0	0	4	7	1	7	0	7	1	0	4	2	4	2	1	0	4	0	0	2	3	0
407	0	6	4	0	0	0	1	0	2	6	0	0	2	2	0	7	0	5	2	1	3	1	4	2	1	4	1	0	0	0	4	0
408	4	5	34	0	0	0	2	2	0	6	0	0	3	5	1	6	0	4	3	2	3	5	9	4	1	4	0	0	0	1	0	0
409	0	5	4	0	0	0	3	0	4	6	0	0	4	6	0	6	0	5	4	2	3	2	2	4	2	3	2	0	0	0	3	0
410	0	0	38	0	0	0	3	0	3	4	0	0	5	6	0	6	0	5	4	1	4	2	4	3	3	3	2	0	0	0	2	0
411	3	0	38	0	0	0	2	0	5	4	0	0	5	7	0	5	0	6	4	4	6	2	3	5	2	3	3	0	0	1	2	0
412	4	0	2	0	0	0	0	0	0	7	0	0	0	3	0	3	0	0	0	0	9	0	0	0	0	0	0	0	0	3	0	0
413	0	0	1	0	0	0	0	2	0	8	0	0	0	2	1	7	0	6	0	0	5	0	1	0	0	3	0	0	0	0	3	0
414	3	0	38	0	0	0	5	0	5	4	0	0	3	6	0	5	0	5	7	1	3	2	2	4	2	1	2	0	0	1	2	0
415	0	6	8	0	0	0	5	0	1	7	0	0	2	5	0	7	0	5	1	2	7	3	2	2	1	3	3	0	0	0	6	0
416	0	0	2	0	0	0	0	2	3	8	0	0	0	3	1	2	0	0	9	3	9	0	0	4	0	9	5	0	0	0	4	0
417	2	0	8	0	0	0	2	1	0	8	0	0	4	6	1	6	0	3	3	4	6	0	0	4	0	4	0	0	0	1	5	0
